DATE,2ssd2std,5ssd2std,10ssd2std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd1std,5ssd1std,10ssd1std,2ssd0.5std,5ssd0.5std,10ssd0.5std
2015-09-03,1.139971971419949,1.1018374663377886,1.0103611042169864,0.6974940048592511,0.9386562234147294,0.9766666607396296,0.9459208728464448,1.060977683461323,0.9732646379777139,0.5641092014289935,0.8136336020135781,0.9951314039425337
2015-09-04,1.1338292335542404,1.0993803711915051,1.0039462972602973,0.6913512669935424,0.9374684962165638,0.9751067569496079,0.939778134980736,1.061435675260979,0.9725275936866032,0.5590238964923671,0.8091890070145731,0.9895934806508986
2015-09-07,1.1334977523842253,1.099247778723499,1.0026604042318445,0.6910197858235276,0.9373359037485578,0.9737021260995784,0.9394466538107212,1.0617368763794353,0.9713398596298047,0.5606943458861045,0.8105253665295629,0.9895065589172776
2015-09-08,1.1344735549212968,1.0996380997383277,1.0051930369478064,0.691995588360599,0.9374765368732491,0.9756663153774424,0.9404224563477926,1.0609477974153836,0.9728391928632972,0.5629123433512502,0.8120500766115422,0.9904199364682575
2015-09-09,1.1344288868758152,1.099426217508791,1.0063175441333096,0.6919509203151173,0.9375146546437123,0.9751523250801611,0.9403777883023109,1.0617129516919979,0.9723415517103168,0.5637598595599076,0.8129780895784681,0.991282062337378
2015-09-10,1.1331246511649624,1.0987054367256768,1.007968029140432,0.6906466846042645,0.9369187178056668,0.97588745428204,0.9390735525914582,1.0606163114470042,0.973691237303454,0.5615126685486715,0.8113051807145479,0.9927237036949265
2015-09-11,1.1318714986376353,1.0985402398219026,1.006398484184156,0.6893935320769374,0.9367535209018926,0.9743179093257639,0.937820400064131,1.059553252694605,0.9717847670141208,0.5609483344628928,0.8108537134459249,0.9914440847247639
2015-09-14,1.1364864365444953,1.0996835812725132,1.0073674283843004,0.6940084699837974,0.9365516643470118,0.9748257674257843,0.942435337970991,1.0619549475383292,0.9733470604780984,0.5639440443987387,0.8119050833891102,0.993087511037751
2015-09-15,1.1355799355948961,1.099041065160282,1.005343650788463,0.6931019690341982,0.9389679740214111,0.9744584675263117,0.9415288370213918,1.0646769590714125,0.9728840629081812,0.5633087203834908,0.8144556499635425,0.9926073310852187
2015-09-16,1.136758391867028,1.1007703091383096,1.008303986565912,0.6942804253063303,0.9393611439583625,0.9766238627299232,0.9427072932935239,1.0628082131766132,0.9736523717335689,0.5639432381499883,0.8136271901356641,0.9930053719753706
